ID,Brilho_antes,Brilho_depois,Delta_brilho,Contraste_antes,Contraste_depois,Delta_contraste,Entropia_antes,Entropia_depois,Delta_entropia,Melhorou
34,51.034829174851964,75.74053942575905,24.70571025090709,30.942761712923073,48.250744007002744,17.30798229407967,6.6755151964247785,7.359573116832894,0.6840579204081152,True
35,56.62892457407317,76.40385973252424,19.774935158451072,29.12863094503668,41.6509104994443,12.522279554407621,6.315421038634453,7.101689043130693,0.7862680044962405,True
36,49.48536130358639,84.23283332064265,34.74747201705627,31.34430974066757,52.16427527713406,20.81996553646649,6.648310627318197,7.501772821392393,0.8534621940741962,True
37,62.31018029795653,86.54040799491055,24.230227696954024,29.527306069412553,47.87020409090216,18.34289802148961,6.399104314195015,7.384953799772927,0.9858494855779121,True
38,107.20674934344908,115.20442661219725,7.997677268748177,53.20898126952619,53.52194065029887,0.31295938077268204,7.581250075105414,7.722142946027605,0.14089287092219127,False
39,64.79339140526143,90.18214008570969,25.38874868044826,37.35420447896106,54.51253617497946,17.1583316960184,6.728359355150293,7.558609152209102,0.8302497970588085,True
40,187.8386277842778,168.24168671861779,-19.59694106566002,34.119486352705415,46.78720797020523,12.667721617499815,6.779866322054409,7.4279216530438585,0.6480553309894495,True
41,62.89077607119637,90.7672870016289,27.87651093043253,30.56789208619745,46.09782556918912,15.52993348299167,6.876342173732674,7.483440849522241,0.6070986757895671,True
42,77.08080899881853,95.7036758691564,18.622866870337873,50.45931242572174,56.53552150814775,6.076209082426011,7.375706287398995,7.695061473545127,0.31935518614613123,True
43,122.61705627046372,133.51074012030762,10.893683849843896,46.91841786470355,48.58754709142752,1.6691292267239675,7.383395155327832,7.563179276481447,0.17978412115361575,False
44,95.95522961947972,111.86338532308919,15.908155703609467,36.041823292788266,45.03360934331184,8.991786050523572,7.076475620289764,7.50062370089185,0.42414808060208653,True
45,65.8587051775658,91.36909191472245,25.51038673715665,36.46920377663983,49.7867965682398,13.31759279159997,6.901382643572956,7.495539023396146,0.5941563798231906,True
46,43.47158856551618,72.52679651288791,29.055207947371734,24.161529820255222,40.29320964209955,16.131679821844326,6.090041099651642,7.164255893522448,1.074214793870806,True
47,134.21702465838098,127.9711141526303,-6.245910505750672,47.84118061231314,60.423315446882654,12.582134834569516,7.346494888889478,7.823508714396369,0.47701382550689075,True
48,151.52238758944992,134.06487655220488,-17.45751103724504,59.47213356260649,72.50718858543073,13.035055022824238,7.787709495213817,7.987737820606622,0.2000283253928048,True
49,84.37113834495005,106.80353884550584,22.432400500555786,66.15188600003262,69.49240221568535,3.340516215652727,7.628719174827465,7.865495568482637,0.23677639365517233,False
50,160.13089545419933,157.3736655752684,-2.7572298789309286,54.48033737178829,57.98947583190862,3.509138460120333,7.425844656150241,7.668542931366201,0.2426982752159592,False
