ID,Brilho_antes,Brilho_depois,Delta_brilho,Contraste_antes,Contraste_depois,Delta_contraste,Entropia_antes,Entropia_depois,Delta_entropia,Melhorou
26,107.35899846897044,106.96556931229507,-0.39342915667536715,54.65480288068701,53.538611302586766,-1.116191578100242,7.602675106228442,7.546075161532637,-0.05659994469580454,False
27,114.3200655756042,114.13612181122895,-0.1839437643752575,59.9858849676628,58.70704806063152,-1.2788369070312768,7.701642432887278,7.606060719438665,-0.09558171344861233,False
28,112.89708894652583,113.10404709139338,0.20695814486755637,59.0082845027902,57.74321478222064,-1.2650697205695565,7.526430245412018,7.221309575180023,-0.30512067023199485,False
29,85.5568612803126,85.35409723020342,-0.20276405010918097,48.19118457161096,45.47616703356848,-2.7150175380424812,7.4731025133930125,7.257434353006573,-0.2156681603864392,False
30,127.11048299046087,127.15682105505114,0.04633806459027312,49.12707353930506,48.16883430600204,-0.9582392333030185,7.560680189119652,7.476378358081058,-0.08430183103859434,False
31,65.9029350074704,65.45366911849213,-0.4492658889782746,47.91175712808607,46.449456396437874,-1.4623007316481988,7.021387089981549,6.871678273572584,-0.14970881640896483,False
32,92.16592938430114,92.02007586810622,-0.1458535161949186,38.28890569554569,36.231048833238916,-2.057856862306771,7.225899690774262,7.082212770755322,-0.1436869200189399,False
33,69.71550464552121,69.24476548681847,-0.47073915870274163,40.414219735653994,39.156128010999,-1.2580917246549959,7.080176005478909,6.997524674719465,-0.08265133075944409,False
34,84.21116323291923,83.83897274208094,-0.3721904908382925,41.805833398510785,38.81571760275457,-2.9901157957562177,7.259927855088588,7.025341293741543,-0.2345865613470446,False
35,89.13031927908781,88.52070734964101,-0.6096119294467996,76.40827672296174,75.5366039640707,-0.8716727588910516,7.591548409017418,7.563357897119598,-0.028190511897819626,False
36,130.31094190207872,130.689903297038,0.3789613949592763,47.64555582791185,44.05622349381593,-3.5893323340959213,7.496669921895414,7.294414921840049,-0.20225500005536468,False
37,136.67817916545084,136.8877910709075,0.2096119054566543,51.305064734555984,49.90268402720319,-1.4023807073527905,7.548963827815738,7.445263945785513,-0.10369988203022551,False
38,93.70540963779615,93.26789521885334,-0.4375144189428113,39.77738121565572,38.106587326150375,-1.6707938895053474,6.98509541052101,6.642733848083887,-0.342361562437123,False
39,109.03587146881901,109.12989796695348,0.09402649813446828,45.95679311310538,37.557301027507556,-8.39949208559782,7.525684489325672,7.198141501766569,-0.32754298755910227,False
40,50.26874462566677,47.992673429296495,-2.2760711963702747,48.58428900812642,43.25848630592431,-5.325802702202111,6.955216035570203,6.773780617186241,-0.1814354183839617,False
41,77.76556463379049,76.84289174204844,-0.922672891742053,62.369534263808156,59.90475228860333,-2.464781975204822,7.381670718693864,7.2888857800274724,-0.0927849386663917,False
42,104.7586880684559,104.66322592823036,-0.09546214022553556,48.455509737595605,46.033381570460186,-2.422128167135419,7.546477609251401,7.438139629232364,-0.10833798001903716,False
43,47.67924930614299,46.53992561573255,-1.1393236904104427,47.144422938901315,44.01910657021686,-3.1253163686844516,6.7715321706490235,6.492359825747774,-0.27917234490124976,False
44,141.29370250487622,141.3553911116393,0.06168860676308441,54.449784762379295,52.04575937202481,-2.4040253903544837,7.603354467965744,7.4728314162180505,-0.1305230517476934,False
45,68.63668458693661,68.19836969819842,-0.4383148887381907,41.50012058293663,39.674824458416865,-1.8252961245197667,7.100392228347733,7.0465835883886045,-0.053808639959128435,False
46,74.60468047855267,74.04824044353663,-0.5564400350160383,59.86349820670804,58.768500355633996,-1.0949978510740408,7.309716494013759,7.253001761853697,-0.05671473216006184,False
47,71.89274580507987,71.57051272842202,-0.3222330766578523,52.8144341584682,52.18183419314302,-0.6325999653251841,6.888393833949664,6.7723013985651175,-0.11609243538454628,False
48,82.44469417859216,82.40950147160605,-0.0351927069861091,44.069403156344585,41.704242774220425,-2.3651603821241594,7.331747325907214,7.107914292314561,-0.22383303359265305,False
49,131.54677679826065,131.49403317929824,-0.052743618962409755,65.22404566708275,63.68265198725627,-1.5413936798264771,7.870502202145723,7.827860787504992,-0.042641414640731234,False
50,57.63310519361582,57.15911521871352,-0.47398997490230244,38.15936818328382,36.823175920806925,-1.3361922624768923,6.982425673115182,6.906809231190243,-0.07561644192493944,False
